dateTime,NO2,NO,NOX,temperature,pressure,flow,O3-flow,voltage,O3-voltage,scrubber-temperature,error-byte,sensorTime,status
2020-12-04 06:55:05.418382,18.2,3.7,21.8,23.5,779.9,1215,217.1,0.038898,0.101,110.5,42,"04/12/20,00:43:53",80
2020-12-04 06:55:10.428489,21.3,-3.7,17.6,23.4,779.7,1250,217.1,0.038903,0.098,110.5,42,"04/12/20,00:43:58",80
2020-12-04 06:55:15.438033,27.1,-8.6,18.5,23.4,779.5,1255,217.1,0.038903,0.101,110.5,42,"04/12/20,00:44:03",80
2020-12-04 06:55:20.428379,34.4,-5.7,28.8,23.4,779.9,1211,217.0,0.038903,0.101,110.5,42,"04/12/20,00:44:08",80
2020-12-04 06:55:25.418550,38.2,1.3,39.5,23.5,779.9,1253,217.1,0.038905,0.098,110.5,42,"04/12/20,00:44:13",80
2020-12-04 06:55:30.419385,43.2,3.6,46.8,23.5,779.4,1249,217.2,0.038900,0.101,110.4,42,"04/12/20,00:44:18",80
2020-12-04 06:55:35.417385,44.7,0.8,45.5,23.5,779.4,1220,217.2,0.038900,0.101,110.4,42,"04/12/20,00:44:23",80
2020-12-04 06:55:40.418546,49.0,-6.3,42.7,23.4,779.8,1251,217.1,0.038903,0.098,110.5,42,"04/12/20,00:44:28",80
2020-12-04 06:55:45.428548,40.7,-5.2,35.5,23.5,779.6,1248,217.1,0.038905,0.101,110.5,42,"04/12/20,00:44:33",80
2020-12-04 06:55:50.418508,27.5,8.6,36.0,23.5,779.8,1215,217.1,0.038903,0.101,110.5,42,"04/12/20,00:44:38",80
2020-12-04 06:55:55.416240,4.5,24.5,29.1,23.5,779.3,1255,217.2,0.038900,0.098,110.5,42,"04/12/20,00:44:43",80
2020-12-04 06:56:00.429808,-17.5,33.2,15.8,23.4,779.5,1256,217.1,0.038903,0.101,110.5,42,"04/12/20,00:44:48",80
2020-12-04 06:56:05.414845,-23.4,25.0,1.6,23.5,779.5,1217,217.2,0.038903,0.101,110.4,42,"04/12/20,00:44:53",80
2020-12-04 06:56:10.428351,-23.1,8.9,-14.3,23.5,779.4,1250,217.2,0.038900,0.098,110.5,42,"04/12/20,00:44:58",80
2020-12-04 06:56:15.438356,-15.8,-3.2,-19.0,23.4,779.7,1249,217.0,0.038903,0.101,110.5,42,"04/12/20,00:45:03",80
2020-12-04 06:56:20.438389,-12.3,-6.4,-18.7,23.5,779.9,1210,217.1,0.038905,0.101,110.5,42,"04/12/20,00:45:08",80
2020-12-04 06:56:25.425210,-10.0,-0.8,-10.8,23.4,779.6,1254,217.1,0.038905,0.098,110.4,42,"04/12/20,00:45:13",80
2020-12-04 06:56:30.414560,-5.7,1.1,-4.5,23.5,779.5,1248,217.2,0.038903,0.101,110.5,42,"04/12/20,00:45:18",80
2020-12-04 06:56:35.398452,1.3,0.3,1.6,23.5,779.7,1206,217.1,0.038903,0.101,110.5,42,"04/12/20,00:45:23",80
2020-12-04 06:56:40.408469,11.7,-2.0,9.7,23.4,780.1,1252,217.0,0.038905,0.098,110.4,42,"04/12/20,00:45:28",80
2020-12-04 06:56:45.417362,21.6,1.1,22.7,23.4,779.8,1251,217.0,0.038905,0.101,110.5,42,"04/12/20,00:45:33",80
2020-12-04 06:56:50.408672,23.3,9.4,32.7,23.4,779.8,1209,217.0,0.038905,0.101,110.5,42,"04/12/20,00:45:38",80
2020-12-04 06:56:55.418467,22.3,16.5,38.8,23.5,779.8,1251,217.1,0.038908,0.098,110.4,42,"04/12/20,00:45:43",80
2020-12-04 06:57:00.448819,25.0,23.7,48.7,23.5,779.5,1256,217.2,0.038903,0.101,110.4,42,"04/12/20,00:45:48",80
2020-12-04 06:57:05.418775,29.4,25.5,54.9,23.5,779.9,1214,217.1,0.038903,0.101,110.5,42,"04/12/20,00:45:53",80
2020-12-04 06:57:10.418460,37.9,25.7,63.6,23.5,779.5,1254,217.2,0.038905,0.098,110.4,42,"04/12/20,00:45:58",80
2020-12-04 06:57:15.438442,39.6,17.6,57.2,23.4,779.4,1251,217.1,0.038905,0.101,110.4,42,"04/12/20,00:46:03",80
2020-12-04 06:57:20.428499,34.2,12.6,46.8,23.4,779.5,1209,217.1,0.038905,0.101,110.4,42,"04/12/20,00:46:08",80
2020-12-04 06:57:25.408542,24.7,7.4,32.1,23.5,779.6,1258,217.1,0.038908,0.098,110.5,42,"04/12/20,00:46:13",80
2020-12-04 06:57:30.419972,19.2,2.4,21.6,23.4,779.4,1253,217.1,0.038903,0.101,110.5,42,"04/12/20,00:46:18",80
2020-12-04 06:57:35.408643,23.2,5.6,28.8,23.4,779.4,1212,217.1,0.038903,0.101,110.4,42,"04/12/20,00:46:23",80
2020-12-04 06:57:40.418375,31.8,5.8,37.6,23.4,779.5,1251,217.1,0.038905,0.098,110.5,42,"04/12/20,00:46:28",80
2020-12-04 06:57:45.418433,34.7,5.8,40.5,23.5,779.8,1252,217.1,0.038908,0.101,110.5,42,"04/12/20,00:46:33",80
2020-12-04 06:57:50.418469,29.5,19.5,48.9,23.4,779.4,1215,217.1,0.038903,0.101,110.5,42,"04/12/20,00:46:38",80
2020-12-04 06:57:55.428626,14.5,32.8,47.3,23.4,779.7,1253,217.1,0.038903,0.098,110.5,42,"04/12/20,00:46:43",80
2020-12-04 06:58:00.412895,2.9,46.3,49.1,23.4,779.8,1249,217.0,0.038898,0.101,110.5,42,"04/12/20,00:46:48",80
2020-12-04 06:58:05.408366,1.1,60.1,61.2,23.5,779.5,1220,217.2,0.038900,0.101,110.5,42,"04/12/20,00:46:53",80
2020-12-04 06:58:10.418388,12.1,60.3,72.4,23.5,779.3,1252,217.2,0.038905,0.098,110.5,42,"04/12/20,00:46:58",80
2020-12-04 06:58:15.421843,28.4,43.9,72.3,23.4,779.5,1251,217.1,0.038905,0.101,110.4,42,"04/12/20,00:47:03",80
2020-12-04 06:58:20.414425,36.8,41.0,77.8,23.5,779.9,1209,217.1,0.038903,0.101,110.3,42,"04/12/20,00:47:08",80
2020-12-04 06:58:25.418406,35.1,37.7,72.8,23.5,780.0,1254,217.0,0.038905,0.098,110.5,42,"04/12/20,00:47:13",80
2020-12-04 06:58:30.428394,25.8,28.9,54.8,23.5,779.5,1251,217.2,0.038900,0.101,110.5,42,"04/12/20,00:47:18",80
2020-12-04 06:58:35.414653,21.1,28.3,49.3,23.5,779.4,1220,217.2,0.038900,0.101,110.5,42,"04/12/20,00:47:23",80
2020-12-04 06:58:40.414759,22.0,14.1,36.1,23.5,779.7,1252,217.1,0.038900,0.098,110.4,42,"04/12/20,00:47:28",80
2020-12-04 06:58:45.413773,22.7,4.8,27.5,23.4,779.8,1248,217.0,0.038903,0.101,110.5,42,"04/12/20,00:47:33",80
2020-12-04 06:58:50.418480,18.1,-2.0,16.2,23.5,779.8,1214,217.1,0.038905,0.101,110.5,42,"04/12/20,00:47:38",80
2020-12-04 06:58:55.405325,11.1,0.1,11.2,23.5,779.7,1253,217.1,0.038905,0.098,110.4,42,"04/12/20,00:47:43",80
2020-12-04 06:59:00.418574,10.2,2.2,12.4,23.4,779.8,1251,217.0,0.038903,0.101,110.4,42,"04/12/20,00:47:48",80
2020-12-04 06:59:05.418465,19.8,-4.1,15.6,23.5,779.8,1216,217.1,0.038903,0.101,110.5,42,"04/12/20,00:47:53",80
2020-12-04 06:59:10.411563,30.9,-7.8,23.1,23.4,779.4,1251,217.2,0.038905,0.098,110.5,42,"04/12/20,00:47:58",80
2020-12-04 06:59:15.438575,34.8,-1.3,33.5,23.5,779.7,1247,217.1,0.038908,0.101,110.5,42,"04/12/20,00:48:03",80
2020-12-04 06:59:20.405812,26.8,4.2,31.0,23.4,779.5,1212,217.1,0.038910,0.101,110.5,42,"04/12/20,00:48:08",80
2020-12-04 06:59:25.438378,14.5,13.5,27.9,23.5,779.5,1254,217.2,0.038908,0.098,110.4,42,"04/12/20,00:48:13",80
2020-12-04 06:59:30.410831,6.8,22.8,29.6,23.4,779.7,1247,217.0,0.038905,0.101,110.5,42,"04/12/20,00:48:18",80
2020-12-04 06:59:35.403046,8.9,22.0,30.8,23.4,779.4,1217,217.1,0.038903,0.101,110.4,42,"04/12/20,00:48:23",80
2020-12-04 06:59:40.412121,15.3,22.1,37.4,23.4,779.5,1255,217.1,0.038905,0.098,110.5,42,"04/12/20,00:48:28",80
2020-12-04 06:59:45.419651,14.3,23.0,37.3,23.5,779.5,1255,217.1,0.038912,0.101,110.5,42,"04/12/20,00:48:33",80
2020-12-04 06:59:50.408356,7.0,24.9,31.9,23.5,779.8,1210,217.1,0.038912,0.101,110.5,42,"04/12/20,00:48:38",80
2020-12-04 06:59:55.408857,-5.5,26.7,21.1,23.5,779.5,1253,217.2,0.038912,0.098,110.5,42,"04/12/20,00:48:43",80
2020-12-04 07:00:00.418327,-4.7,28.7,24.1,23.4,779.8,1252,217.0,0.038908,0.101,110.4,42,"04/12/20,00:48:48",80
2020-12-04 07:00:05.403753,7.9,30.1,38.0,23.4,779.5,1213,217.1,0.038903,0.101,110.4,42,"04/12/20,00:48:53",80
2020-12-04 07:00:10.411409,25.6,30.5,56.1,23.4,779.5,1250,217.1,0.038908,0.098,110.5,42,"04/12/20,00:48:58",80
2020-12-04 07:00:15.418462,31.3,35.9,67.1,23.4,779.7,1251,217.0,0.038910,0.101,110.4,42,"04/12/20,00:49:03",80
2020-12-04 07:00:20.410059,19.2,42.0,61.3,23.4,779.8,1205,217.0,0.038910,0.101,110.4,42,"04/12/20,00:49:08",80
2020-12-04 07:00:25.407671,1.2,48.0,49.2,23.5,780.1,1254,217.0,0.038908,0.098,110.4,42,"04/12/20,00:49:13",80
2020-12-04 07:00:30.421426,-12.0,54.0,42.0,23.4,779.5,1254,217.1,0.038905,0.101,110.4,42,"04/12/20,00:49:18",80
2020-12-04 07:00:35.408504,-8.1,55.3,47.1,23.5,779.7,1213,217.1,0.038908,0.101,110.5,42,"04/12/20,00:49:23",80
2020-12-04 07:00:40.400325,4.4,55.5,59.9,23.4,779.6,1254,217.1,0.038910,0.098,110.5,42,"04/12/20,00:49:28",80
2020-12-04 07:00:45.417050,21.2,39.8,61.0,23.4,779.8,1252,217.0,0.038910,0.101,110.5,42,"04/12/20,00:49:33",80
2020-12-04 07:00:50.408364,28.2,30.0,58.2,23.5,779.4,1215,217.2,0.038912,0.101,110.5,42,"04/12/20,00:49:38",80
2020-12-04 07:00:55.418470,28.1,20.0,48.1,23.4,779.3,1254,217.2,0.038910,0.098,110.5,42,"04/12/20,00:49:43",80
2020-12-04 07:01:00.408528,20.8,3.1,23.9,23.4,779.5,1250,217.1,0.038908,0.101,110.5,42,"04/12/20,00:49:48",80
2020-12-04 07:01:05.400988,15.1,1.8,17.0,23.4,779.8,1209,217.0,0.038908,0.101,110.4,42,"04/12/20,00:49:53",80
2020-12-04 07:01:10.418479,15.4,-5.3,10.1,23.5,779.9,1253,217.0,0.038912,0.098,110.5,42,"04/12/20,00:49:58",80
2020-12-04 07:01:15.418012,26.9,20.3,47.1,23.4,779.6,1251,217.0,0.038910,0.101,110.5,42,"04/12/20,00:50:03",80
2020-12-04 07:01:20.408597,37.0,-0.4,36.5,23.4,779.8,1206,217.0,0.038912,0.101,110.5,42,"04/12/20,00:50:08",80
2020-12-04 07:01:25.418594,44.9,3.9,48.8,23.5,779.6,1255,217.1,0.038912,0.098,110.4,42,"04/12/20,00:50:13",80
2020-12-04 07:01:30.411109,45.7,-1.1,44.7,23.4,779.4,1252,217.1,0.038908,0.101,110.4,42,"04/12/20,00:50:18",80
2020-12-04 07:01:35.426859,42.6,-17.0,25.5,23.4,779.4,1213,217.1,0.038910,0.101,110.4,42,"04/12/20,00:50:23",80
2020-12-04 07:01:40.411562,40.1,-29.3,10.8,23.4,779.6,1251,217.1,0.038910,0.098,110.4,42,"04/12/20,00:50:28",80
2020-12-04 07:01:45.416643,32.9,-37.1,-4.2,23.4,779.8,1251,217.0,0.038910,0.101,110.5,42,"04/12/20,00:50:33",80
2020-12-04 07:01:50.418511,26.8,-29.0,-2.2,23.5,779.4,1216,217.2,0.038910,0.101,110.5,42,"04/12/20,00:50:38",80
2020-12-04 07:01:55.408516,17.6,-17.9,-0.2,23.4,779.7,1252,217.1,0.038912,0.098,110.4,42,"04/12/20,00:50:43",80
2020-12-04 07:02:00.408433,13.3,-6.9,6.4,23.5,779.5,1253,217.1,0.038908,0.101,110.5,42,"04/12/20,00:50:48",80
2020-12-04 07:02:05.401743,15.8,-1.7,14.1,23.5,779.4,1220,217.2,0.038908,0.101,110.4,42,"04/12/20,00:50:53",80
2020-12-04 07:02:10.401776,22.7,-3.0,19.6,23.4,779.6,1252,217.1,0.038912,0.098,110.4,42,"04/12/20,00:50:58",80
2020-12-04 07:02:15.402336,27.6,1.1,28.7,23.4,779.5,1252,217.1,0.038915,0.101,110.5,42,"04/12/20,00:51:03",80
2020-12-04 07:02:20.394904,27.1,8.3,35.4,23.5,779.5,1217,217.2,0.038915,0.101,110.5,42,"04/12/20,00:51:08",80
2020-12-04 07:02:25.408437,18.8,16.6,35.4,23.5,779.3,1253,217.2,0.038912,0.098,110.4,42,"04/12/20,00:51:13",80
2020-12-04 07:02:30.408579,7.8,14.7,22.5,23.5,779.4,1252,217.2,0.038912,0.101,110.5,42,"04/12/20,00:51:18",80
2020-12-04 07:02:35.388427,1.7,1.9,3.6,23.4,779.8,1218,217.0,0.038912,0.101,110.5,42,"04/12/20,00:51:23",80
2020-12-04 07:02:40.408522,1.9,-13.7,-11.8,23.4,779.8,1250,217.0,0.038912,0.098,110.4,42,"04/12/20,00:51:28",80
2020-12-04 07:02:45.415050,8.3,-21.2,-12.9,23.5,779.8,1252,217.1,0.038915,0.101,110.5,42,"04/12/20,00:51:33",80
2020-12-04 07:02:50.398418,13.1,8.3,21.5,23.4,779.4,1218,217.1,0.038915,0.101,110.5,42,"04/12/20,00:51:38",80
2020-12-04 07:02:55.398478,12.9,7.7,20.6,23.4,779.6,1252,217.1,0.038912,0.098,110.4,42,"04/12/20,00:51:43",80
2020-12-04 07:03:00.394807,8.2,-1.9,6.2,23.5,779.6,1252,217.1,0.038910,0.101,110.5,42,"04/12/20,00:51:48",80
2020-12-04 07:03:05.398590,4.9,-6.9,-2.0,23.5,779.8,1216,217.1,0.038908,0.101,110.5,42,"04/12/20,00:51:53",80
2020-12-04 07:03:10.418278,7.0,-14.6,-7.6,23.5,779.3,1250,217.2,0.038910,0.098,110.5,42,"04/12/20,00:51:58",80
2020-12-04 07:03:15.408450,7.7,-10.7,-3.0,23.4,779.7,1251,217.0,0.038915,0.101,110.4,42,"04/12/20,00:52:03",80
2020-12-04 07:03:20.408406,6.4,11.7,18.2,23.4,779.5,1214,217.1,0.038910,0.101,110.4,42,"04/12/20,00:52:08",80
2020-12-04 07:03:25.403537,-3.6,34.2,30.6,23.5,779.4,1253,217.2,0.038910,0.098,110.5,42,"04/12/20,00:52:13",80
2020-12-04 07:03:30.414234,-15.7,49.5,33.8,23.4,779.7,1248,217.1,0.038908,0.101,110.4,42,"04/12/20,00:52:18",80
2020-12-04 07:03:35.426915,-21.3,32.9,11.6,23.4,779.7,1214,217.0,0.038912,0.101,110.5,42,"04/12/20,00:52:23",80
2020-12-04 07:03:40.408344,-15.9,5.3,-10.6,23.5,779.9,1253,217.0,0.038912,0.098,110.5,42,"04/12/20,00:52:28",80
2020-12-04 07:03:45.412023,3.6,-24.4,-20.8,23.5,779.5,1254,217.1,0.038912,0.101,110.5,42,"04/12/20,00:52:33",80
2020-12-04 07:03:50.418573,19.8,-34.7,-14.9,23.5,779.4,1215,217.2,0.038912,0.101,110.5,42,"04/12/20,00:52:38",80
2020-12-04 07:03:55.398531,29.1,-24.7,4.4,23.4,779.6,1253,217.1,0.038910,0.098,110.4,42,"04/12/20,00:52:43",80
2020-12-04 07:04:00.418813,23.9,-12.3,11.6,23.4,779.5,1256,217.1,0.038910,0.101,110.5,42,"04/12/20,00:52:48",80
2020-12-04 07:04:05.398537,13.5,-4.6,8.9,23.4,779.8,1218,217.0,0.038912,0.101,110.5,42,"04/12/20,00:52:53",80
2020-12-04 07:04:10.389894,7.7,-9.1,-1.3,23.4,779.7,1251,217.1,0.038912,0.098,110.5,42,"04/12/20,00:52:58",80
2020-12-04 07:04:15.428422,8.6,-12.9,-4.3,23.4,779.4,1250,217.1,0.038912,0.101,110.4,42,"04/12/20,00:53:03",80
2020-12-04 07:04:20.396593,13.1,-10.8,2.3,23.4,779.4,1219,217.1,0.038912,0.101,110.4,42,"04/12/20,00:53:08",80
2020-12-04 07:04:25.398412,12.6,-1.7,10.9,23.4,779.3,1254,217.2,0.038912,0.098,110.4,42,"04/12/20,00:53:13",80
2020-12-04 07:04:30.408466,7.0,7.4,14.4,23.4,779.7,1249,217.1,0.038912,0.101,110.4,42,"04/12/20,00:53:18",80
2020-12-04 07:04:35.383093,1.7,9.2,10.9,23.4,779.3,1220,217.2,0.038915,0.101,110.4,42,"04/12/20,00:53:23",80
2020-12-04 07:04:40.378520,2.6,2.6,5.1,23.5,779.7,1252,217.1,0.038917,0.098,110.5,42,"04/12/20,00:53:28",80
2020-12-04 07:04:45.403041,14.5,-3.5,11.0,23.4,779.5,1256,217.1,0.038917,0.101,110.5,42,"04/12/20,00:53:33",80
2020-12-04 07:04:50.398424,26.9,2.5,29.4,23.4,779.8,1213,217.0,0.038912,0.101,110.5,42,"04/12/20,00:53:38",80
2020-12-04 07:04:55.408549,32.2,15.1,47.2,23.5,779.3,1251,217.2,0.038915,0.098,110.5,42,"04/12/20,00:53:43",80
2020-12-04 07:05:00.418347,23.8,28.9,52.7,23.4,779.5,1251,217.1,0.038915,0.101,110.4,42,"04/12/20,00:53:48",80
2020-12-04 07:05:05.408866,9.4,28.3,37.7,23.5,779.9,1215,217.0,0.038917,0.101,110.5,42,"04/12/20,00:53:53",80
2020-12-04 07:05:10.408360,3.2,15.6,18.8,23.4,779.5,1253,217.1,0.038919,0.098,110.5,42,"04/12/20,00:53:58",80
2020-12-04 07:05:15.397929,13.1,0.5,13.5,23.4,779.4,1250,217.1,0.038917,0.101,110.5,42,"04/12/20,00:54:03",80
2020-12-04 07:05:20.396496,30.4,-1.8,28.6,23.4,779.8,1203,217.0,0.038912,0.101,110.5,42,"04/12/20,00:54:08",80
2020-12-04 07:05:25.418708,40.8,9.7,50.5,23.4,779.7,1255,217.1,0.038917,0.098,110.5,42,"04/12/20,00:54:13",80
2020-12-04 07:05:30.408683,35.9,24.8,60.7,23.4,779.4,1251,217.1,0.038915,0.101,110.4,42,"04/12/20,00:54:18",80
2020-12-04 07:05:35.397979,22.1,30.0,52.0,23.4,779.7,1207,217.1,0.038917,0.101,110.3,42,"04/12/20,00:54:23",80
2020-12-04 07:05:40.398690,14.4,21.1,35.5,23.5,779.7,1252,217.1,0.038919,0.098,110.4,42,"04/12/20,00:54:28",80
2020-12-04 07:05:45.408523,19.3,12.5,31.8,23.4,779.5,1253,217.1,0.038917,0.101,110.4,42,"04/12/20,00:54:33",80
2020-12-04 07:05:50.398344,31.2,5.4,36.6,23.4,779.4,1212,217.1,0.038915,0.101,110.5,42,"04/12/20,00:54:38",80
2020-12-04 07:05:55.408488,37.4,10.8,48.1,23.5,779.8,1254,217.1,0.038915,0.098,110.5,42,"04/12/20,00:54:43",80
2020-12-04 07:06:00.402905,29.5,19.5,49.0,23.4,779.5,1253,217.1,0.038915,0.101,110.5,42,"04/12/20,00:54:48",80
2020-12-04 07:06:05.398350,16.1,17.1,33.2,23.4,779.5,1218,217.1,0.038919,0.101,110.4,42,"04/12/20,00:54:53",80
2020-12-04 07:06:10.378436,5.9,9.4,15.3,23.4,779.4,1253,217.1,0.038917,0.098,110.5,42,"04/12/20,00:54:58",80
2020-12-04 07:06:15.388379,5.8,-3.9,1.9,23.4,779.4,1252,217.2,0.038917,0.101,110.5,42,"04/12/20,00:55:03",80
2020-12-04 07:06:20.400800,13.4,-15.3,-1.9,23.4,779.5,1211,217.1,0.038917,0.101,110.4,42,"04/12/20,00:55:08",80
2020-12-04 07:06:25.392089,19.4,-15.8,3.7,23.5,779.9,1254,217.0,0.038917,0.098,110.4,42,"04/12/20,00:55:13",80
2020-12-04 07:06:30.406659,17.6,-10.8,6.8,23.4,779.5,1251,217.1,0.038919,0.101,110.4,42,"04/12/20,00:55:18",80
2020-12-04 07:06:35.385921,11.4,-1.8,9.7,23.4,779.8,1218,217.0,0.038922,0.101,110.4,42,"04/12/20,00:55:23",80
2020-12-04 07:06:40.369786,3.3,3.7,7.0,23.4,779.5,1251,217.1,0.038919,0.098,110.5,42,"04/12/20,00:55:28",80
2020-12-04 07:06:45.383739,4.2,5.8,10.0,23.4,779.8,1250,217.0,0.038917,0.101,110.5,42,"04/12/20,00:55:33",80
2020-12-04 07:06:50.378543,9.7,4.2,13.9,23.4,779.4,1217,217.2,0.038917,0.101,110.4,42,"04/12/20,00:55:38",80
2020-12-04 07:06:55.388488,22.1,5.7,27.8,23.5,779.6,1257,217.1,0.038922,0.098,110.5,42,"04/12/20,00:55:43",80
2020-12-04 07:07:00.398427,30.3,1.6,31.9,23.3,779.5,1252,217.1,0.038922,0.101,110.5,42,"04/12/20,00:55:48",80
2020-12-04 07:07:05.388359,31.1,4.0,35.1,23.4,779.4,1222,217.1,0.038924,0.101,110.5,42,"04/12/20,00:55:53",80
2020-12-04 07:07:10.388606,23.2,6.2,29.4,23.4,779.2,1250,217.2,0.038922,0.098,110.5,42,"04/12/20,00:55:58",80
2020-12-04 07:07:15.408372,12.4,-2.3,10.1,23.3,779.7,1253,217.0,0.038919,0.101,110.5,42,"04/12/20,00:56:03",80
2020-12-04 07:07:20.398576,7.7,-10.9,-3.2,23.4,779.5,1218,217.1,0.038919,0.101,110.5,42,"04/12/20,00:56:08",80
2020-12-04 07:07:25.398388,9.7,-24.8,-15.1,23.5,779.8,1254,217.1,0.038919,0.098,110.5,42,"04/12/20,00:56:13",80
2020-12-04 07:07:30.413343,17.1,-28.2,-11.1,23.4,779.7,1249,217.0,0.038922,0.101,110.4,42,"04/12/20,00:56:18",80
2020-12-04 07:07:35.398418,19.7,-22.2,-2.5,23.4,779.8,1217,217.0,0.038924,0.101,110.3,42,"04/12/20,00:56:23",80
2020-12-04 07:07:40.390706,19.0,-13.0,6.0,23.4,779.4,1252,217.1,0.038919,0.098,110.4,42,"04/12/20,00:56:28",80
2020-12-04 07:07:45.408363,7.2,-13.2,-6.0,23.4,779.7,1252,217.1,0.038922,0.101,110.4,42,"04/12/20,00:56:33",80
2020-12-04 07:07:50.400871,-1.4,-23.6,-25.0,23.4,779.3,1213,217.1,0.038922,0.101,110.4,42,"04/12/20,00:56:38",80
2020-12-04 07:07:55.418334,-6.1,-32.6,-38.8,23.5,779.2,1252,217.2,0.038924,0.098,110.5,42,"04/12/20,00:56:43",80
2020-12-04 07:08:00.402303,1.4,-34.8,-33.4,23.4,779.5,1255,217.1,0.038924,0.101,110.4,42,"04/12/20,00:56:48",80
2020-12-04 07:08:05.408683,12.3,-18.8,-6.5,23.4,779.4,1217,217.1,0.038922,0.101,110.4,42,"04/12/20,00:56:53",80
2020-12-04 07:08:10.388985,17.7,-3.1,14.6,23.4,779.3,1250,217.2,0.038924,0.098,110.5,42,"04/12/20,00:56:58",80
2020-12-04 07:08:15.408355,24.6,11.3,35.9,23.4,779.6,1249,217.1,0.038922,0.101,110.4,42,"04/12/20,00:57:03",80
2020-12-04 07:08:20.388459,22.1,9.0,31.1,23.3,779.8,1206,217.0,0.038924,0.101,110.5,42,"04/12/20,00:57:08",80
2020-12-04 07:08:25.408467,26.2,-2.0,24.2,23.4,779.6,1256,217.1,0.038927,0.098,110.5,42,"04/12/20,00:57:13",80
2020-12-04 07:08:30.401877,39.0,-14.7,24.3,23.4,779.6,1248,217.1,0.038922,0.101,110.5,42,"04/12/20,00:57:18",80
2020-12-04 07:08:35.408605,51.2,-17.5,33.7,23.4,779.7,1205,217.1,0.038919,0.101,110.4,42,"04/12/20,00:57:23",80
2020-12-04 07:08:40.398327,58.8,-10.6,48.2,23.5,780.0,1251,217.0,0.038922,0.098,110.5,42,"04/12/20,00:57:28",80
2020-12-04 07:08:45.398639,49.6,0.3,49.9,23.4,779.8,1252,217.0,0.038919,0.101,110.4,42,"04/12/20,00:57:33",80
2020-12-04 07:08:50.381769,34.9,4.1,39.0,23.4,779.4,1215,217.1,0.038924,0.101,110.4,42,"04/12/20,00:57:38",80
2020-12-04 07:08:55.398592,22.7,-0.7,22.0,23.4,779.7,1251,217.0,0.038924,0.098,110.4,42,"04/12/20,00:57:43",80
2020-12-04 07:09:00.396113,20.9,-5.2,15.6,23.4,779.5,1247,217.1,0.038922,0.101,110.4,42,"04/12/20,00:57:48",80
2020-12-04 07:09:05.408632,29.2,-13.6,15.6,23.4,779.8,1216,217.0,0.038922,0.101,110.4,42,"04/12/20,00:57:53",80
2020-12-04 07:09:10.398491,33.6,-13.3,20.3,23.4,779.7,1251,217.0,0.038919,0.098,110.5,42,"04/12/20,00:57:58",80
2020-12-04 07:09:15.398481,27.4,-9.9,17.5,23.3,779.7,1250,217.0,0.038922,0.101,110.5,42,"04/12/20,00:58:03",80
2020-12-04 07:09:20.388508,15.4,-7.8,7.7,23.4,779.8,1209,217.0,0.038922,0.101,110.4,42,"04/12/20,00:58:08",80
2020-12-04 07:09:25.376245,4.1,-5.8,-1.7,23.4,779.5,1255,217.1,0.038922,0.098,110.5,42,"04/12/20,00:58:13",80
2020-12-04 07:09:30.392590,19.9,-5.2,14.7,23.3,779.7,1250,217.0,0.038919,0.101,110.5,42,"04/12/20,00:58:18",80
2020-12-04 07:09:35.388605,20.5,-7.8,12.7,23.4,779.7,1209,217.0,0.038922,0.101,110.4,42,"04/12/20,00:58:23",80
2020-12-04 07:09:40.377643,19.0,-9.1,9.9,23.4,780.0,1251,217.0,0.038924,0.098,110.5,42,"04/12/20,00:58:28",80
2020-12-04 07:09:45.400421,23.8,-13.1,10.7,23.3,779.8,1249,217.0,0.038924,0.101,110.5,42,"04/12/20,00:58:33",80
2020-12-04 07:09:50.388414,22.6,-9.5,13.1,23.4,779.8,1209,217.0,0.038927,0.101,110.4,42,"04/12/20,00:58:38",80
2020-12-04 07:09:55.375640,14.7,-6.1,8.6,23.4,779.8,1254,217.0,0.038924,0.098,110.4,42,"04/12/20,00:58:43",80
2020-12-04 07:10:00.388328,4.3,-7.2,-2.9,23.3,779.5,1250,217.1,0.038922,0.101,110.5,42,"04/12/20,00:58:48",80
2020-12-04 07:10:05.408775,-1.6,-11.4,-13.0,23.3,779.4,1216,217.1,0.038924,0.101,110.5,42,"04/12/20,00:58:53",80
2020-12-04 07:10:10.398499,-2.7,-21.7,-24.3,23.4,779.3,1251,217.2,0.038924,0.098,110.4,42,"04/12/20,00:58:58",80
2020-12-04 07:10:15.398433,0.8,-27.6,-26.8,23.3,779.7,1250,217.0,0.038927,0.101,110.5,42,"04/12/20,00:59:03",80
2020-12-04 07:10:20.398358,3.5,-16.8,-13.3,23.3,779.8,1205,217.0,0.038922,0.101,110.5,42,"04/12/20,00:59:08",80
2020-12-04 07:10:25.378479,-0.1,-0.4,-0.5,23.4,779.6,1252,217.1,0.038919,0.098,110.4,42,"04/12/20,00:59:13",80
2020-12-04 07:10:30.397292,-13.1,18.4,5.3,23.4,779.5,1252,217.1,0.038924,0.101,110.4,42,"04/12/20,00:59:18",80
2020-12-04 07:10:35.389611,-24.0,22.0,-2.1,23.3,779.7,1207,217.0,0.038927,0.101,110.5,42,"04/12/20,00:59:23",80
2020-12-04 07:10:40.408359,-28.9,13.4,-15.5,23.4,780.0,1252,217.0,0.038924,0.098,110.4,42,"04/12/20,00:59:28",80
